pano,pmes,conglome,submuestra,vivienda,hogar,codperso,dominio,estrato,codpanel,p103,p104,p105,p106,p107,p108,p109a,p109b,p109c,p200n,p200i,p200a,p200b,p200bb,p200c,p200d,p200dd,p200e,p200f,p200g,p201,p202,p203,p204,p2041,p2042,p2043,p2044,p2045,p2046,p2047,p2048,p2049,p20410,p204a,p205a,p206,P206AA,p207a,p207b,p208b1,p208b2,p208b3,p209a,p209b,p209c,p209d,p209e,p209f,p209g,p209t,p209bb,p209cc,p209h,p209ee,p210,p211a,p211b,p212a,p212b,p212c,p212d,p212e,p213,p214,p215,p216,p217,p218,p219,p220,p222,P223A1,P223A2,P223A3,P223A4,P223A5,P223A6,P223A7,P224,P225,ocu200,i211a,i211b,i212a,i212b,i212c,i212d,ingtot,ingprin,resident,fa_jas16
2016,07,017535,006,0171,11,04,0,0,16041104,3,1,2, ,1,19,9,1, ,4,4,17,7,2016,23,7,2016,15,8,1996,1, , , , , , , , , , , , , ,421,5811,3,5,1,25,10,7,2016,8,8,8,8,8,8,8,56,2,40,1,2,4,850,0, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1,850,0, , , , ,850,850,1,368.591407725778
2016,07,017535,006,0189,11,02,0,0,16041102,2,1,2, ,2,51,10,5, ,2,1,17,7,2016,23,7,2016,22,5,1965,1, , , , , , , , , , , , , ,243,8521,3,5,2, ,14,3,2016,5,4,4,4,4,4,0,25,1, ,1,2,4,750,0, , ,0,0,0, , , , , , , , ,4,0,0,0,0,0,0,1,6,4,1,750,0, , ,0,0,750,750,1,157.981033873982
2016,07,017556,006,0129,11,03,0,0,16071103,3,1,2, ,1,20,6,5, ,3,3,3,7,2016,9,7,2016,14,9,1995,1, , , , , , , , , , , , , ,783,4659,4,5,1,20,12,9,2013,0,8,8,8,8,8,4,44,1, ,1,2,4,1200,0, , , , ,1, , , , , , , , ,4,0,0,0,0,0,0,1,6,4,1,1200,0, , , , ,1200,1200,1,368.591407725778
2016,07,017556,006,0130,11,01,0,0,16071101,1,1,2, ,1,58,3,4, ,1,1,3,7,2016,9,7,2016,25,11,1957,1, , , , , , , , , , , , , ,942,5610,5,5,1,2,99,99,2013,0,8,8,8,8,8,8,48,1, ,2,2, , , , , , , , , , , , , , , , ,5,0,0,0,0,0,0,1,1,1,1, , , , , , ,0,0,1,178.721570040169
2016,07,017556,006,0131,11,01,0,0,16071101,1,1,2, ,1,47,6,5, ,1,1,3,7,2016,9,7,2016,30,7,1968,1, , , , , , , , , , , , , ,984,2310,4,5,2, ,99,1,1996,0,8,8,8,8,8,0,40,1, ,1,2,3,550,49, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,1,4,1,1100,98, , , , ,1198,1198,1,178.721570040169
2016,07,017556,006,0131,11,02,0,0,16071102,2,1,2, ,2,43,10,5, ,2,2,3,7,2016,9,7,2016,31,1,1973,1, , , , , , , , , , , , , ,442,6910,3,5,2, ,22,4,2016,0,10,10,10,10,10,5,55,1, ,1,2,4,1500,0, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1,1500,0, , , , ,1500,1500,1,340.764980146425
2016,07,017556,006,0132,11,01,0,0,16071101,1,1,2, ,2,50,8,3, ,1,1,3,7,2016,9,7,2016,1,1,1966,1, , , , , , , , , , , , , ,352,8610,3,5,2, ,99,99,2006,0,8,8,8,8,8,8,48,1, ,2,2,4,1700,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1700,0, , , , ,1700,1700,1,157.420205518158
2016,07,017556,006,0132,11,03,0,0,16071103,3,1,2, ,1,24,6,5, ,3,3,3,7,2016,9,7,2016,6,10,1991,1, , , , , , , , , , , , , ,23,8423,3,1,2, ,99,99,2014,0,8,8,8,8,8,8,48,1, ,2,2,4,2000,364, , , , ,1, , , , , , , , ,4,0,0,0,0,0,0,1,6,4,1,2000,364, , , , ,2364,2364,1,368.591407725778
2016,07,017585,006,0009,11,01,0,0,16041101,1,1,2, ,1,56,8,3, ,1,2,26,6,2016,2,7,2016,25,4,1960,1, , , , , , , , , , , , , ,885,4923,4,5,1,60,9999,4,2015,10,10,10,10,10,10,0,60,1, ,2,2,4,2200,100, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,2200,100, , , , ,2300,2300,1,178.721570040169
2016,07,017585,006,0009,11,03,0,0,16041103,3,1,2, ,1,25,10,5, ,3,2,26,6,2016,2,7,2016,21,6,1991,1, , , , , , , , , , , , , ,423,8413,3,2,2, ,1,2,2016,0,8,8,0,8,8,0,32,2,40,1,2,4,2000,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,2000,0, , , , ,2000,2000,1,361.49401084048
2016,07,017585,006,0010,11,03,0,0,16041103,3,1,2, ,2,29,10,7, ,3,3,26,6,2016,2,7,2016,13,6,1987,1, , , , , , , , , , , , , ,235,8610,3,2,2, ,1,6,2016,3,10,10,10,10,10,3,56,1, ,1,2,4,3500,0, , ,0,0,0, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1,3500,0, , ,0,0,3500,3500,1,340.764980146425
2016,07,017585,006,0153,11,02,0,0,16041102,3,1,2, ,1,29,8,3, ,2,3,26,6,2016,2,7,2016,24,5,1987,1, , , , , , , , , , , , , ,423,7911,3,5,2, ,99,99,2011,0,8,8,8,8,4,0,36,2,40,1,2,3,700,0, , , , ,1, , , , , , , , ,3,0,0,0,0,0,0,1,6,4,1,1400,0, , , , ,1400,1400,1,361.49401084048
2016,07,017608,006,0006,11,01,0,0,16041101,1,1,2, ,1,39,6,5, ,1,1,17,7,2016,23,7,2016,14,2,1977,1, , , , , , , , , , , , , ,983,4100,4,5,1,3,14,6,2016,0,9,9,9,9,9,7,52,1, ,1,2,2,400,0, , , , ,1, , , , , , , , ,4,0,0,0,0,0,0,1,6,4,1,1732,0, , , , ,1732,1732,1,361.49401084048
2016,07,017608,006,0007,11,01,0,0,16041101,1,1,2, ,1,45,6,5, ,1,2,17,7,2016,23,7,2016,5,12,1970,1, , , , , , , , , , , , , ,785,2511,4,5,1,35,99,99,2009,0,10,10,10,10,10,8,58,1, ,1,2,2,250,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1083,0, , , , ,1083,1083,1,178.721570040169
2016,07,017608,006,0007,11,03,0,0,16041103,3,1,2, ,1,19,6,5, ,3,3,17,7,2016,23,7,2016,27,1,1997,1, , , , , , , , , , , , , ,945,4669,4,5,1,8,15,6,2016,0,9,9,9,9,9,9,54,1, ,1,1,2,210,0, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1,909,0, , , , ,909,909,1,368.591407725778
2016,07,017608,006,0009,11,01,0,0,16041101,1,1,2, ,1,45,4,0,6,1,1,17,7,2016,23,7,2016,8,10,1970,1, , , , , , , , , , , , , ,885,4661,4,5,1,40,24,11,2015,10,10,0,10,10,10,10,60,1, ,1,2,4,2630,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,2630,0, , , , ,2630,2630,1,178.721570040169
2016,07,017608,006,0010,11,02,0,0,16041102,2,1,2, ,2,48,8,3, ,2,2,17,7,2016,23,7,2016,2,11,1967,1, , , , , , , , , , , , , ,768,1020,4,5,2, ,99,99,2010,0,11,11,11,11,11,11,66,1, ,2,2,2,220,0, , , , ,1, , , , , , , , ,4,0,0,0,0,0,0,1,6,4,1,953,0, , , , ,953,953,1,157.420205518158
2016,07,017631,006,0114,11,03,0,0,16071103,3,1,2, ,1,24,6,5, ,3,3,10,7,2016,16,7,2016,23,4,1992,1, , , , , , , , , , , , , ,945,4630,3,5,1,20,15,7,2015,0,8,8,8,8,8,8,48,1, ,1,2,4,1400,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1400,0, , , , ,1400,1400,1,368.591407725778
2016,07,017631,006,0115,11,01,0,0,16071101,1,1,2, ,2,45,6,5, ,1,1,10,7,2016,16,7,2016,22,5,1971,1, , , , , , , , , , , , , ,984,2220,4,5,2, ,99,99,1998,0,11,11,11,11,11,6,61,1, ,1,2,4,1200,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1200,0, , , , ,1200,1200,1,157.420205518158
2016,07,017631,006,0116,11,01,0,0,16071101,1,1,2, ,1,37,3,0,2,1,1,10,7,2016,16,7,2016,9,9,1978,1, , , , , , , , , , , , , ,785,2410,4,5,1,80,11,7,2016,0,9,9,9,9,9,9,54,1, ,2,1,2,180,0, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,1,1,1,779,0, , , , ,779,779,1,361.49401084048
2016,07,017648,006,0144,11,01,0,0,16071101,1,1,2, ,1,46,6,5, ,1,5,26,6,2016,2,7,2016,25,1,1970,1, , , , , , , , , , , , , ,952,9499,3,5,1,8,99,99,2008,0,12,12,12,12,12,12,72,1, ,1,2,4,1100,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1100,0, , , , ,1100,1100,1,178.721570040169
2016,07,017648,006,0144,11,02,0,0,16071102,2,1,2, ,2,46,5,3, ,2,2,26,6,2016,2,7,2016,7,7,1970,1, , , , , , , , , , , , , ,247,8510,3,5,1,4,1,3,2016,0,6,6,0,6,6,0,24,2,30,1,2,4,600,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,600,0, , , , ,600,600,1,157.420205518158
2016,07,017648,006,0144,11,03,0,0,16071103,3,1,2, ,2,17,6,5, ,3,3,26,6,2016,2,7,2016,6,10,1998,1, , , , , , , , , , , , , ,247,8510,3,5,1,4,1,3,2016,0,6,6,0,6,6,0,24,2,30,1,2,4,350,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,350,0, , , , ,350,350,1,404.626550977279
2016,07,017648,006,0144,11,05,0,0,16071105,3,1,2, ,2,26,6,5, ,5,5,26,6,2016,2,7,2016,15,9,1989,1, , , , , , , , , , , , , ,247,8510,3,5,1,15,1,3,2016,0,6,6,0,6,6,0,24,2,30,1,2,4,400,0, , , , ,1, , , , , , , , ,4,0,0,0,0,0,0,1,6,4,1,400,0, , , , ,400,400,1,340.764980146425
2016,07,017648,006,0145,11,01,0,0,16041101,1,1,2, ,1,41,6,5, ,1,2,26,6,2016,2,7,2016,16,4,1975,1, , , , , , , , , , , , , ,778,3100,4,5,1,65,99,99,2015,0,8,8,0,8,8,6,38,2,46,1,2,3,480,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,960,0, , , , ,960,960,1,361.49401084048
2016,07,017648,006,0145,11,02,0,0,16041102,2,1,2, ,2,38,6,5, ,2,2,26,6,2016,2,7,2016,14,12,1977,1, , , , , , , , , , , , , ,523,5610,3,5,1,4,99,99,2014,0,8,0,8,0,0,8,24,1, ,1,2,2,90,24, , , , ,1, , , , , , , , ,4,0,0,0,0,0,0,1,6,4,1,390,104, , , , ,494,494,1,340.764980146425
2016,07,017648,006,0147,11,01,0,0,16041101,1,1,2, ,1,46,7,2, ,1,2,26,6,2016,2,7,2016,16,5,1970,1, , , , , , , , , , , , , ,783,8411,4,2,2, ,15,6,2015,8,8,8,9,14,14,9,70,1, ,1,2,4,1500,0, , ,800,0,0, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1500,0, , ,800,0,2300,1500,1,178.721570040169
2016,07,017648,006,0147,11,03,0,0,16041103,3,1,2, ,2,18,6,5, ,3,2,26,6,2016,2,7,2016,21,8,1997,1, , , , , , , , , , , , , ,451,4630,3,5,1,10,15,6,2016,5,10,10,10,10,10,10,65,1, ,1,2,2,200,0, , , , ,1, , , , , , , , ,4,0,0,0,0,0,0,1,6,4,1,866,0, , , , ,866,866,1,404.626550977279
2016,07,017648,006,0147,11,04,0,0,16041104,3,1,2, ,1,17,5,3, ,4,4,26,6,2016,2,7,2016,29,3,1999,1, , , , , , , , , , , , , ,783,9521,4,5,1,2,1,5,2016,8,0,0,8,0,0,8,24,2,16,1,2,2,60,0, , , , ,1, , , , , , , , ,4,0,0,0,0,0,0,1,6,4,1,260,0, , , , ,260,260,1,368.591407725778
2016,07,017661,006,0009,11,01,0,0,16071101,1,1,2, ,1,47,6,5, ,1,1,17,7,2016,23,7,2016,25,3,1969,1, , , , , , , , , , , , , ,421,4719,3,5,2, ,99,99,2013,0,10,10,10,10,10,6,56,1, ,1,2,4,1800,150, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1800,150, , , , ,1950,1950,1,178.721570040169
2016,07,017661,006,0010,11,01,0,0,16071101,1,1,2, ,1,30,8,3, ,1,1,17,7,2016,23,7,2016,27,8,1985,1, , , , , , , , , , , , , ,782,4329,4,5,2, ,99,99,2006,0,8,8,8,8,8,5,45,1, ,1,2,4,2200,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,2200,0, , , , ,2200,2200,1,361.49401084048
2016,07,017661,006,0014,11,01,0,0,16071101,1,1,2, ,1,51,5,3, ,1,1,17,7,2016,23,7,2016,10,4,1965,1, , , , , , , , , , , , , ,782,4329,4,5,2, ,99,99,2006,0,8,8,8,8,8,8,48,1, ,2,2,4,2000,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,2000,0, , , , ,2000,2000,1,178.721570040169
2016,07,017661,006,0182,11,02,0,0,16071102,6,1,2, ,1,24,6,5, ,2,2,17,7,2016,23,7,2016,3,1,1992,1, , , , , , , , , , , , , ,983,4100,4,5,1,2,1,6,2016,0,8,8,8,8,8,8,48,1, ,1,2,2,350,48, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,3,4,1,1516,208, , , , ,1724,1724,1,368.591407725778
2016,07,017661,006,0182,11,03,0,0,16071103,6,1,2, ,2,19,6,5, ,3,3,17,7,2016,23,7,2016,15,10,1996,1, , , , , , , , , , , , , ,523,5610,3,5,1,3,15,6,2016,0,8,8,8,8,8,8,48,1, ,2,2,2,180,42, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,3,4,1,779,182, , , , ,961,961,1,404.626550977279
2016,07,017683,006,0140,11,02,0,0,16041102,2,1,2, ,1,40,8,3, ,2,2,3,7,2016,9,7,2016,13,6,1976,1, , , , , , , , , , , , , ,885,4923,4,5,1,20,11,8,2015,0,9,9,9,9,9,9,54,1, ,1,2,4,1350,87, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1350,87, , , , ,1437,1437,1,361.49401084048
2016,07,017683,006,0141,12,01,0,0,16041201,1,1,2, ,1,52,4,5, ,1,1,3,7,2016,9,7,2016,24,3,1964,1, , , , , , , , , , , , , ,971,145,4,5,1,3,9999,9999,2014,0,9,9,9,9,9,8,53,1, ,2,2,2,300,48, , , , ,1, , , , , , , , ,4,0,0,0,0,0,0,1,1,1,1,1299,208, , , , ,1507,1507,1,178.721570040169
2016,07,017683,006,0141,12,04,0,0,16041204,3,1,2, ,1,22,4,0,6,4,4,3,7,2016,9,7,2016,19,10,1993,1, , , , , , , , , , , , , ,942,5629,4,5,1,15,99,99,2011,0,12,12,12,12,12,12,72,2,48,1,2,2,400,114, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,1,4,1,1732,494, , , , ,2226,2226,1,368.591407725778
2016,07,017683,006,0141,22,01,0,0,16042201,1,1,2, ,1,31,6,5, ,1,1,3,7,2016,9,7,2016,15,1,1985,1, , , , , , , , , , , , , ,522,5629,4,5,1,25,9999,9999,2004,0,9,9,9,9,9,9,54,1, ,2,2,2,400,60, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,1,1,1,1732,260, , , , ,1992,1992,1,361.49401084048
2016,07,017683,006,0142,11,01,0,0,16041101,1,1,2, ,2,47,8,5, ,1,1,3,7,2016,9,7,2016,29,1,1969,1, , , , , , , , , , , , , ,242,8521,3,5,1,20,3,3,2016,0,6,6,6,6,6,0,30,1, ,2,2,4,1000,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1000,0, , , , ,1000,1000,1,157.420205518158
2016,07,017683,006,0142,11,02,0,0,16041102,3,1,2, ,2,20,9,4, ,2,2,3,7,2016,9,7,2016,22,9,1995,1, , , , , , , , , , , , , ,242,8521,3,5,1,20,15,3,2016,0,0,7,0,0,7,0,14,1, ,2,2,4,400,0, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1,400,0, , , , ,400,400,1,404.626550977279
2016,07,017708,006,0001,11,03,0,0,16071103,3,1,2, ,1,15,5,3, ,3,3,26,6,2016,2,7,2016,7,3,2001,2,2,2,0,2,2,2,2,2,2,2,2,1,2,572,4711,5,5,1,3,15,2,2016,2,5,5,5,5,5,5,32,1, ,1,2, , , , , , , , , , , , , , , , ,4,0,0,0,0,0,0,1,6,4,1, , , , , , ,0,0,1,368.591407725778
2016,07,017708,006,0003,11,01,0,0,16071101,1,1,2, ,1,45,6,5, ,1,2,26,6,2016,2,7,2016,12,8,1970,1, , , , , , , , , , , , , ,983,4100,4,5,1,3,1,6,2016,0,8,8,8,8,8,8,48,1, ,1,2,2,300,0, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1,1299,0, , , , ,1299,1299,1,178.721570040169
2016,07,017708,006,0005,11,03,0,0,16071103,4,1,2, ,2,28,8,3, ,3,3,26,6,2016,2,7,2016,28,8,1987,2,2,2,0,2,2,2,2,2,2,2,2,1,2,792,3211,5,5,1,2,99,99,2009,0,5,5,5,5,5,5,30,1, ,1,2, , , , , , , , , , , , , , , , ,4,0,0,0,0,0,0,1,6,4,1, , , , , , ,0,0,1,340.764980146425
2016,07,017716,006,0153,11,01,0,0,16041101,1,1,2, ,1,60,10,5, ,1,1,10,7,2016,16,7,2016,4,8,1955,2,2,2,0,2,2,2,2,2,2,2,2,1,2,942,5630,5,5,1,2,15,6,2016,9,9,0,9,9,9,9,54,1, ,1,1, , , , , , , , , , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1, , , , , , ,0,0,1,178.721570040169
2016,07,017716,006,0153,11,03,0,0,16041103,3,1,2, ,1,19,6,5, ,3,3,10,7,2016,16,7,2016,8,2,1997,1, , , , , , , , , , , , , ,523,5610,3,5,2, ,11,4,2016,8,0,0,0,8,0,8,24,1, ,2,2,4,365,130, , , , ,1, , , , , , , , ,4,0,0,0,0,0,0,1,6,4,1,365,130, , , , ,495,495,1,369.904558807529
2016,07,017716,006,0155,11,01,0,0,16041201,1,1,2, ,1,30,6,5, ,1,1,10,7,2016,16,7,2016,15,9,1985,1, , , , , , , , , , , , , ,961,8129,4,5,2, ,15,3,2016,0,8,8,8,8,8,8,48,1, ,1,2,4,1000,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1000,0, , , , ,1000,1000,1,361.49401084048
2016,07,017716,006,0162,11,02,0,0,16041102,2,1,2, ,2,27,6,5, ,2,2,17,7,2016,23,7,2016,26,5,1989,1, , , , , , , , , , , , , ,541,9602,3,5,1,2,99,99,2008,10,10,10,0,10,10,10,60,1, ,2,2,2,320,0, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1,1386,0, , , , ,1386,1386,1,340.764980146425
2016,07,017729,006,0007,11,01,0,0,16071101,1,1,2, ,1,42,5,1, ,1,1,3,7,2016,9,7,2016,10,9,1973,1, , , , , , , , , , , , , ,942,8121,4,4,2, ,99,99,2014,0,8,8,8,8,8,5,45,1, ,1,2,4,1200,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1200,0, , , , ,1200,1200,1,361.49401084048
2016,07,017729,006,0008,11,02,0,0,16071102,2,1,2, ,2,33,8,3, ,2,2,3,7,2016,9,7,2016,28,6,1983,1, , , , , , , , , , , , , ,572,4761,5,5,1,3,99,99,2010,0,8,8,8,8,8,8,48,1, ,2,2, , , , , , , , , , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1, , , , , , ,0,0,1,340.764980146425
2016,07,017729,006,0009,11,01,0,0,16071101,1,1,2, ,1,37,6,5, ,1,1,3,7,2016,9,7,2016,28,7,1978,1, , , , , , , , , , , , , ,861,3520,4,5,2, ,5,1,2016,10,8,14,8,13,8,10,71,1, ,1,2,2,550,0, , ,1126,0,0, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,2382,0, , ,1126,0,3508,2382,1,361.49401084048
2016,07,017729,006,0009,11,02,0,0,16071102,2,1,2, ,2,28,5,1, ,2,2,3,7,2016,9,7,2016,12,11,1987,1, , , , , , , , , , , , , ,523,5610,3,5,1,20,99,99,2010,14,6,6,6,14,14,14,74,1, ,2,2,2,240,28, , ,866,10,0, , , , , , , , ,5,0,0,0,0,0,0,1,1,1,1,1039,121, , ,866,10,2036,1160,1,340.764980146425
2016,07,017737,006,0001,11,02,0,0,16041102,6,1,2, ,2,22,6,5, ,2,2,17,7,2016,23,7,2016,18,3,1994,1, , , , , , , , , , , , , ,523,5610,3,5,1,4,99,99,2014,0,8,8,8,8,8,8,48,1, ,1,2,2,200,48, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1,866,208, , , , ,1074,1074,1,404.626550977279
2016,07,017737,006,0002,11,01,0,0,16041101,1,1,2, ,1,36,6,5, ,1,2,17,7,2016,23,7,2016,18,5,1980,1, , , , , , , , , , , , , ,952,9200,3,5,1,20,1,6,2016,0,12,12,12,12,12,12,72,1, ,1,2,4,1200,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1200,0, , , , ,1200,1200,1,361.49401084048
2016,07,017737,006,0004,11,01,0,0,16041101,1,1,2, ,1,44,5,2, ,1,2,17,7,2016,23,7,2016,17,1,1972,1, , , , , , , , , , , , , ,983,4100,4,5,1,3,15,7,2016,0,9,9,9,9,9,9,54,1, ,1,2,2,400,0, , , , ,1, , , , , , , , ,4,0,0,0,0,0,0,1,6,4,1,1732,0, , , , ,1732,1732,1,361.49401084048
2016,07,017737,006,0147,11,04,0,0,16041104,6,1,2, ,2,20,6,5, ,4,4,17,7,2016,23,7,2016,30,7,1995,1, , , , , , , , , , , , , ,574,4789,3,5,1,3,15,2,2016,10,10,10,0,10,10,10,60,1, ,1,2,2,180,54, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1,779,234, , , , ,1013,1013,1,406.068081577244
2016,07,017746,006,0016,11,01,0,0,16071101,1,1,2, ,2,26,10,5, ,1,1,10,7,2016,16,7,2016,28,11,1989,1, , , , , , , , , , , , , ,341,7110,3,5,1,25,5,11,2015,0,8,8,8,8,8,0,40,1, ,2,2,4,1400,108, , , , ,1, , , , , , , , ,4,0,0,0,0,0,0,1,6,4,1,1400,108, , , , ,1508,1508,1,454.3533068619
2016,07,017746,006,0019,11,01,0,0,16071101,1,1,2, ,1,50,7,2, ,1,1,10,7,2016,16,7,2016,19,2,1966,1, , , , , , , , , , , , , ,885,8411,4,2,2, ,99,99,2012,13,13,13,7,13,13,13,85,1, ,1,2,4,1800,0, , ,758,0,0, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1800,0, , ,758,0,2558,1800,1,238.295426720225
2016,07,017746,006,0019,11,02,0,0,16071102,3,1,2, ,1,19,6,5, ,2,1,10,7,2016,16,7,2016,28,7,1996,1, , , , , , , , , , , , , ,945,8411,4,2,2, ,99,10,2014,14,14,14,14,14,10,14,94,1, ,1,2,4,850,0, , ,1061,0,0, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,850,0, , ,1061,0,1911,850,1,491.455210301038
2016,07,017755,006,0115,11,02,0,0,16041102,2,1,2, ,1,24,6,5, ,2,1,26,6,2016,2,7,2016,22,10,1991,1, , , , , , , , , , , , , ,877,1312,4,5,2, ,1,6,2016,5,9,9,9,9,9,9,59,1, ,1,2,2,320,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1386,0, , , , ,1386,1386,1,368.591407725778
2016,07,017755,006,0115,11,03,0,0,16041103,3,1,2, ,1,17,6,5, ,3,3,26,6,2016,2,7,2016,1,1,1999,1, , , , , , , , , , , , , ,983,4100,4,5,1,3,15,6,2016,6,0,0,0,0,0,6,12,1, ,1,2,2,30,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,130,0, , , , ,130,130,1,368.591407725778
2016,07,017755,006,0116,11,02,0,0,16041102,2,1,2, ,2,33,8,3, ,2,2,26,6,2016,2,7,2016,11,11,1982,1, , , , , , , , , , , , , ,243,8521,3,5,1,25,1,3,2016,0,6,6,6,6,6,0,30,1, ,1,2,4,850,0, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1,850,0, , , , ,850,850,1,340.764980146425
2016,07,017755,006,0117,11,01,0,0,16041101,1,1,2, ,2,41,7,2, ,1,1,26,6,2016,2,7,2016,21,2,1975,1, , , , , , , , , , , , , ,112,8411,3,2,2, ,1,1,2015,0,9,8,6,8,8,6,45,1, ,1,2,4,2730,0, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,1,4,1,2730,0, , , , ,2730,2730,1,340.764980146425
2016,07,017769,006,0136,11,03,0,0,16071103,3,1,2, ,1,22,6,5, ,3,1,17,7,2016,23,7,2016,12,5,1994,1, , , , , , , , , , , , , ,421,4210,3,5,2, ,99,99,2013,0,8,8,8,8,8,8,48,1, ,1,2,4,1200,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1200,0, , , , ,1200,1200,1,368.591407725778
2016,07,017769,006,0137,11,01,0,0,16071101,1,1,2, ,1,39,6,5, ,1,2,17,7,2016,23,7,2016,8,2,1977,1, , , , , , , , , , , , , ,984,2220,4,5,2, ,99,99,2014,0,8,8,8,8,8,5,45,1, ,1,2,4,1100,152, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1100,152, , , , ,1252,1252,1,361.49401084048
2016,07,017769,006,0138,11,03,0,0,16071103,3,1,2, ,1,16,5,4, ,3,3,17,7,2016,23,7,2016,15,8,1999,1, , , , , , , , , , , , , ,951,5510,4,5,1,15,1,1,2016,11,0,11,11,11,11,11,66,1, ,2,2,3,570,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1140,0, , , , ,1140,1140,1,368.591407725778
2016,07,017769,006,0139,11,01,0,0,16071101,1,1,2, ,1,23,6,5, ,1,2,17,7,2016,23,7,2016,22,12,1992,1, , , , , , , , , , , , , ,564,8010,3,4,2, ,1,5,2016,0,12,12,12,12,12,12,72,1, ,1,2,4,1200,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1200,0, , , , ,1200,1200,1,368.591407725778
2016,07,017769,006,0139,11,02,0,0,16071102,6,1,2, ,1,20,5,4, ,2,2,17,7,2016,23,7,2016,22,11,1995,1, , , , , , , , , , , , , ,864,4100,4,5,1,3,99,99,2014,0,8,8,8,8,8,8,48,1, ,1,2,2,300,0, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1,1299,0, , , , ,1299,1299,1,368.591407725778
